Restaurant Restaurant ID,Restaurant Restaurant Name,Address,Post Code,Full Address,Latitude,Longitude,Weekly orders
191534,Perla del Pacífico - Vista Alegre,"Calle Pinzon 17,",28025,"Calle Pinzon 17, 28025 ",40.3899274,-3.739879,11
193655,Burger King - Alcobendas - GRAN PRIX,"Bulevar de Salvador Allende, 10,",28108,"Bulevar de Salvador Allende, 10, 28108 ",40.5371892,-3.6344862,9
194521,Burger King - Alcobendas - Valdavia,"Calle del Marqués de la Valdavia, 169,",28100,"Calle del Marqués de la Valdavia, 169, 28100 ",40.54831,-3.661487,5
196577,El Sabroso - Vallecas,"Avenida de Peña Prieta,",28038,"Avenida de Peña Prieta, 28038 ",40.401137,-3.6656638,5
197193,Pans & Company - PC Puerta del Sol,"puerta del sol, 14,",28013,"puerta del sol, 14, 28013 ",40.4172837,-3.7026296,6
197625,Jade Colonial,"Calle de la magdalena 33, Getafe",28901,"Calle de la magdalena 33, Getafe 28901 ",40.304542,-3.7295857,4
199979,Burger King - Madrid - Pozuelo Atenas,"Calle Atenas, 2,",28224,"Calle Atenas, 2, 28224 ",40.4343103,-3.7988034,7
201207,Burger King - Madrid - Antonio López 37,"Calle de Antonio López, 37,",28019,"Calle de Antonio López, 37, 28019 ",40.3960451,-3.7117992,4
201217,Burger King - Madrid - Av Dr García Tapia 157,"Av. del Dr. García Tapia, 157,",28030,"Av. del Dr. García Tapia, 157, 28030 ",40.4077917,-3.6304224,4
201707,Dunkin Coffee - CC Plaza Norte,"CC Plaza Norte2 Plaza del Comercio 11-12,",28703,"CC Plaza Norte2 Plaza del Comercio 11-12, 28703 ",40.5408496,-3.613513,9
203570,Martonela - CC PLENILUNIO,"Aracne, s/n CC PLENILUNIO,",28022,"Aracne, s/n CC PLENILUNIO, 28022 ",40.446969,-3.587343,3
204840,La Tagliatella - Castellana,"Paseo de la Castellana, 257,",28046,"Paseo de la Castellana, 257, 28046 ",40.4746598,-3.6875834,9
207951,Gracias Padre - Zona Rosa,"Calle de Augusto Figueroa, 37,",28004,"Calle de Augusto Figueroa, 37, 28004 ",40.4221674,-3.6973903,4
210094,Cafetería restaurante “El Arca”,"Paseo de Marcelino Camacho, 50,",28025,"Paseo de Marcelino Camacho, 50, 28025 ",40.3872082,-3.7433238,5
211922,Llaollao - Fuenlabrada,"Calle de Hungría, s/n,",28943,"Calle de Hungría, s/n, 28943 ",40.2838161,-3.8003334,4
216577,Ribs - San Sebastián de los Reyes,"Plaza del Comercio, 6,",28700,"Plaza del Comercio, 6, 28700 ",40.5432558,-3.6105019,4
219819,Dunkin Coffee - Alcorcón,"Ccial Tres Aguas, Planta Baja, Av. de América,7 - 9",28922,"Ccial Tres Aguas, Planta Baja, Av. de América,7 - 9 28922 ",40.3587051,-3.8316804,7
224847,KFC ALCALA HENARES LA GARENA - Activo,"Calle Antonio Mingote, 3,",28802,"Calle Antonio Mingote, 3, 28802 ",40.4770363,-3.3932119,7
227841,El Tepuy de Dany - Madrid,Av la técnica S/N Centro Comercial Parque Rivas,28522,Av la técnica S/N Centro Comercial Parque Rivas 28522 ,40.3406351,-3.5355564,6
228445,Bar restaurante El Paraíso,Carlos Fuentes 3,28047,Carlos Fuentes 3 28047 ,40.40298,-3.7445603,4
228497,La Tagliatella - Montecarmelo,"Calle Monasterio de las Huelgas, 23,",28049,"Calle Monasterio de las Huelgas, 23, 28049 ",40.5039406,-3.7069623,7
230452,Burri Burger - Silva,"Calle de Silva 25,",28004,"Calle de Silva 25, 28004 ",40.4218911,-3.7056914,2
230530,La Tagliatella - H2O Rivas,"Centro Comercial H2O, C/ Marie Curie, 4,,",28521,"Centro Comercial H2O, C/ Marie Curie, 4,, 28521 ",40.3369914,-3.5262124,5
232083,VE GA - Juan Bravo,"Calle de Juan Bravo, 29",28006,"Calle de Juan Bravo, 29 28006 ",40.4327992,-3.6789684,4
234482,Masburrito,Casarrubuelos 6 Fuenlabrada,28944,Casarrubuelos 6 Fuenlabrada 28944 ,40.28031,-3.79233,3
239818,Il Quattro - Calle Lanzarote,"Calle Lanzarote 15,",28703,"Calle Lanzarote 15, 28703 ",40.5590414,-3.6194848,9
241274,Foster's Hollywood - Moratalaz,"Calle del Corregidor Diego de Valderrábano, 25,",28030,"Calle del Corregidor Diego de Valderrábano, 25, 28030 ",40.4118581,-3.6583601,5
242688,El Corte Inglés - (Goya),"CALLE GOYA, 76,",28009,"CALLE GOYA, 76, 28009 ",40.4244616,-3.6747064,5
244561,Tienda Repsol - Leganés Mendiguchía - 11894,"AVDA. DOCTOR MENDIGUCHÍA CARRICHE, 40,",28911,"AVDA. DOCTOR MENDIGUCHÍA CARRICHE, 40, 28911 ",40.3336122,-3.7744434,6
245549,Lamucca - Del Carmen,"PLAZA DEL CARMEN, 5,",28013,"PLAZA DEL CARMEN, 5, 28013 ",40.4190177,-3.7028457,5
246175,La Tagliatella - Equinnocio,"Calle Fresa 2, Majadahonda",28222,"Calle Fresa 2, Majadahonda 28222 ",40.4538858,-3.8736436,8
246375,Jia Wei - Madrid,"huertas 33, 28014 Madrid,",28014,"huertas 33, 28014 Madrid, 28014 ",40.4136068,-3.698618,4
246947,Fogonxito,"Iglesia, 1, 28220 Majadahonda, Madrid,",28220,"Iglesia, 1, 28220 Majadahonda, Madrid, 28220 ",40.4729586,-3.8738578,6
247684,Viena Capellanes - Condesa de Venadito,"Calle Condesa de Venadito, 14,",28027,"Calle Condesa de Venadito, 14, 28027 ",40.4442076,-3.6539571,4
249027,Make Doner,"Ferreteria 3, 28037 Madrid,",28037,"Ferreteria 3, 28037 Madrid, 28037 ",40.4274479,-3.6227515,4
249097,El Buen Carnicero - Avd de la Reina Victoria,"Av. de la Reina Victoria, 32,",28003,"Av. de la Reina Victoria, 32, 28003 ",40.4471966,-3.710155,6
249190,Hokkaido Sushi (Madrid),"arcaute 23, 28022 Madrid,",28022,"arcaute 23, 28022 Madrid, 28022 ",40.44372,-3.57618,5
249666,McDonald's - Alcorcón Ensanche Sur,"Avenida Primero de Mayo | esquina Pablo Picasso,",28922,"Avenida Primero de Mayo | esquina Pablo Picasso, 28922 ",40.3308313,-3.8305185,7
250945,Maison Melie,"Calle de Génova,11",28004,"Calle de Génova,11 28004 ",40.4271979,-3.6942195,2
252415,El Hórreo de Llanes,"Alcalá 268, 28027 Madrid,",28027,"Alcalá 268, 28027 Madrid, 28027 ",40.4322187,-3.6536044,4
253160,100M C/ ESTRELLA DE HADAR 1 (MADRID),"Calle Estrella Hadar, 1,",28045,"Calle Estrella Hadar, 1, 28045 ",40.393896,-3.6798583,6
254281,Mi Cocina Asiática,Calle Cardenal Tavera 2-8,28050,Calle Cardenal Tavera 2-8 28050 ,40.4948046,-3.658921,11
254782,Viena Capellanes - Calle de Bordadores,"Calle de Bordadores, 9,",28013,"Calle de Bordadores, 9, 28013 ",40.4169646,-3.7073943,2
255157,100M AVDA DE LA ALBUFERA (MADRID),"Av. de la Albufera, 68,",28038,"Av. de la Albufera, 68, 28038 ",40.3956036,-3.6643364,3
255773,Sánchez Romero Pozuelo,"Av. de Europa, 26B, Local 020,",28224,"Av. de Europa, 26B, Local 020, 28224 ",40.441397,-3.7841296,9
259679,100M CC ISLAZUL (MADRID),"Calle Calderilla, 1,",28054,"Calle Calderilla, 1, 28054 ",40.3637278,-3.7374791,4
261132,Kavala (Madrid),"Avenida osa mayor 49,",28023,"Avenida osa mayor 49, 28023 ",40.4591611,-3.7811693,17
261283,Lanzhou Empanadería Ramen,"Calle Toledo 171C, 28005 Madrid,",28005,"Calle Toledo 171C, 28005 Madrid, 28005 ",40.4023758,-3.7132616,10
261718,Pizzería Carlos - Niza,"Av. Niza, 42,",28032,"Av. Niza, 42, 28032 ",40.4341813,-3.6071403,4
261860,El Barril de las Letras - Madrid Calle de Cervantes,"Calle de Cervantes, 28,",28014,"Calle de Cervantes, 28, 28014 ",40.4142955,-3.6967029,4
263169,Tako Away - calle Araucaria,"Calle Araucaria, 19,",28039,"Calle Araucaria, 19, 28039 ",40.4604764,-3.6999272,5
263982,Tony Roma's- D.K. H20,"Calle Marie Curie, 4, C.C. H20,",28521,"Calle Marie Curie, 4, C.C. H20, 28521 ",40.3369914,-3.5262124,8
265361,Tandoori Masala cocina India - Rivas,"Av. Pablo Iglesias, 84,",28521,"Av. Pablo Iglesias, 84, 28521 ",40.3450724,-3.522223,5
265940,Pizzería El Trébol 24 Hs - Ventas,"Calle Azulejo 2,",28028,"Calle Azulejo 2, 28028 ",40.4260407,-3.6643602,4
266188,El Corte Inglés - Platos preparados Vista Alegre,"Av. de la Plaza de Toros, S/N,",28025,"Av. de la Plaza de Toros, S/N, 28025 ",40.3862693,-3.7385971,11
267474,Don G - CC Intu Xanadú,"Calle Puerto de Navacerrada km 23,,",28939,"Calle Puerto de Navacerrada km 23,, 28939 ",40.2996058,-3.9261572,6
268530,Burrito Wey - Gran Vía,"GRAN VIA 68,",28013,"GRAN VIA 68, 28013 ",40.4226391,-3.7092923,3
7282,Ichiban Restaurante,"Av. de Alberto Alcocer, 22 bis",28036,"Av. de Alberto Alcocer, 22 bis 28036 ",40.4581183,-3.6847162,4
7695,Casa Pello - Chamartín,"Av. de Alberto Alcocer, 49",28016,"Av. de Alberto Alcocer, 49 28016 ",40.4589479,-3.6780513,5
8267,Gobu,"General Pardiñas, 8",28001,"General Pardiñas, 8 28001 ",40.424123,-3.6785506,7
9447,Indian Spice,"Calle de Manuel Fernández y González, 17",28014,"Calle de Manuel Fernández y González, 17 28014 ",40.4152545,-3.6991146,4
10488,Hanakura,"Calle Murillo, 4",28010,"Calle Murillo, 4 28010 ",40.4332467,-3.7005277,5
16981,Sushi Koi,"Calle de Arturo Soria, 126, Madrid, 28046",28046,"Calle de Arturo Soria, 126, Madrid, 28046 28046 ",40.4499968,-3.6507593,4
23969,Vips - Serrano,"Calle Serrano, 41",28001,"Calle Serrano, 41 28001 ",40.4285275,-3.6875762,4
23979,Vips - Goya,"Calle Goya, 67",28001,"Calle Goya, 67 28001 ",40.4251302,-3.6796232,13
23980,"Vips - Calle Alcalá, 23","Calle Alcalá, 23",28014,"Calle Alcalá, 23 28014 ",40.4182023,-3.6992631,4
29734,Ikura- Costa Rica,"Calle Costa Rica, 22",28016,"Calle Costa Rica, 22 28016 ",40.4582619,-3.6736311,5
30451,Brooklyn - Madrid,"Calle Áncora, 19",28045,"Calle Áncora, 19 28045 ",40.4031078,-3.6916037,2
30729,La Margariteña,"Calle de Gutierre de Cetina, 107",28017,"Calle de Gutierre de Cetina, 107 28017 ",40.4282081,-3.6397045,5
33221,El Tío Tacos,"Calle Azucenas, 53",28039,"Calle Azucenas, 53 28039 ",40.464137,-3.7016119,3
33223,La Casa de los Arroces,Calle Artista 57,28020,Calle Artista 57 28020 ,40.4474684,-3.6991291,2
35599,Vips Smart - Alegra,Calle Salvador de Madariaga,28701,Calle Salvador de Madariaga 28701 ,40.5671987,-3.6090986,5
35600,Vips Smart - Plaza Norte,"Plaza del Comercio, 11-12",28703,"Plaza del Comercio, 11-12 28703 ",40.5405918,-3.6132322,3
36654,Barra de Pintxos - Alcobendas,"Av. de Bruselas, 21",28108,"Av. de Bruselas, 21 28108 ",40.5300823,-3.6396724,2
40448,Restaurante Xin,Calle Cuesta de San Francisco 10 Las Rozas,28231,Calle Cuesta de San Francisco 10 Las Rozas 28231 ,40.4921452,-3.870243,6
41524,Marisquería NorteSur - Costa Rica,C/ Costa Rica 16,28016,C/ Costa Rica 16 28016 ,40.4582977,-3.6746061,4
43287,Pomodoro e Basilico - Madrid,"San Anastasio, 4",28005,"San Anastasio, 4 28005 ",40.3972685,-3.7034278,5
44349,Namaste India - Madrid,"Paseo de Santa María de la Cabeza, 102",28019,"Paseo de Santa María de la Cabeza, 102 28019 ",40.3927802,-3.707211,4
46773,Brasayleña - Tres Aguas,"Av. de América, 7-9",28922,"Av. de América, 7-9 28922 ",40.3584463,-3.8313617,4
46774,Sushirakki (Sushicome),"Calle Antonio López Aguado, 16",28029,"Calle Antonio López Aguado, 16 28029 ",40.4820473,-3.7022627,4
47776,Brasayleña - Vaguada,"paseo de la vaguada,5",28029,"paseo de la vaguada,5 28029 ",40.4802987,-3.708015,3
48355,Telearepa,"Calle Villafranca, 3",28028,"Calle Villafranca, 3 28028 ",40.4339965,-3.6653739,6
48692,Kzen,"Calle de O'Donnell, 31",28009,"Calle de O'Donnell, 31 28009 ",40.4217369,-3.6765176,8
49125,Oishii Ramen,"Calle Miguel Moya, 6",28004,"Calle Miguel Moya, 6 28004 ",40.4208782,-3.7053976,7
50438,Dingo - Velázquez,"Calle Velázquez, 47",28001,"Calle Velázquez, 47 28001 ",40.4272672,-3.6845496,4
50860,Poké One,"Calle Marqués de Villamejor, 8",28006,"Calle Marqués de Villamejor, 8 28006 ",40.4311228,-3.6874444,6
51842,Chilling Café Vegano,"Calle Estrella, 5",28004,"Calle Estrella, 5 28004 ",40.4220521,-3.706212,3
62160,Zento Trattoria & Birrería (Cien Pizzitas),"Avenida de las Retamas, 8",28922,"Avenida de las Retamas, 8 28922 ",40.339369,-3.836868,3
62276,Buenasaña,"Calle Corredera Alta de San Pablo, 11",28004,"Calle Corredera Alta de San Pablo, 11 28004 ",40.4251058,-3.7020182,4
65655,Buen Gusto,"Paseo de Santa María de la Cabeza, 60, 28045 Madrid",28045,"Paseo de Santa María de la Cabeza, 60, 28045 Madrid 28045 ",40.4018388,-3.6989758,5
71831,Costumbres Peruanas,Corredera Baja de San Pablo 37,28004,Corredera Baja de San Pablo 37 28004 ,40.422847,-3.7034417,3
76006,Thai Zafra - Manuel Becerra,"Marques de Mondejar 4, Madrid 28028 Madrid",28028,"Marques de Mondejar 4, Madrid 28028 Madrid 28028 ",40.4268517,-3.6669386,5
76761,Portofino (Okavango),"Camino de la Zarzuela, 23 - Local 7",28023,"Camino de la Zarzuela, 23 - Local 7 28023 ",40.4647789,-3.7881333,5
77606,Palazzo - Pozuelo,"Avenida de Europa, 11",28224,"Avenida de Europa, 11 28224 ",40.4382078,-3.7943604,5
81690,Vips Smart - Avenida Pablo Iglesias,"Avenida Pablo Iglesias, 17.",28942,"Avenida Pablo Iglesias, 17. 28942 ",40.3032709,-3.8318441,2
84300,Ginos - Plaza Norte 2,"Plaza del Comercio, 11-12",28703,"Plaza del Comercio, 11-12 28703 ",40.5405918,-3.6132322,3
85009,Yong Tai,Doctor García Tapia 218,28030,Doctor García Tapia 218 28030 ,40.4071977,-3.6304595,2
86016,Feng Sheng Madrid,"Cuesta de San Francisco, 10",28231,"Cuesta de San Francisco, 10 28231 ",40.4921452,-3.870243,2
87860,DogoS GRILL (Dogo's Perritos Calientes),"Calle sílfide,3",28022,"Calle sílfide,3 28022 ",40.4394373,-3.6140684,3
89102,Swad Indian Restaurant,"Calle Cardenal Silíceo, 31",28002,"Calle Cardenal Silíceo, 31 28002 ",40.443207,-3.669586,2
90275,Comida Fusion,Puerto de Canfranc 42,28038,Puerto de Canfranc 42 28038 ,40.398448,-3.662364,4
94368,Tommy Mel's - Plenilunio,Calle Aracne 3 Madrid 28022,28022,Calle Aracne 3 Madrid 28022 28022 ,40.4469408,-3.5875084,5
97293,Tepizzare,Calle de Orense 10,28020,Calle de Orense 10 28020 ,40.4487783,-3.6950685,3
98022,Mama Burger - Olavide,"Calle de Trafalgar, 20",28010,"Calle de Trafalgar, 20 28010 ",40.4321368,-3.7005638,5
98247,Dunkin' Coffee - Príncipe Pío,"Paseo de la Florida, 2, 28008 Madrid. C.C Príncipe Pío",28008,"Paseo de la Florida, 2, 28008 Madrid. C.C Príncipe Pío 28008 ",40.4221409,-3.7206155,4
99130,Il Pomo D'Oro,Calle Morales 10,28054,Calle Morales 10 28054 ,40.3613512,-3.7563593,3
102276,La Tasca de María,Calle del Marqués de la Valdavia 45,28100,Calle del Marqués de la Valdavia 45 28100 ,40.5430085,-3.6397717,2
103502,Ginos - Princesa - NEW,"Calle Princesa, 5",28008,"Calle Princesa, 5 28008 ",40.4248954,-3.7129334,7
103693,A Lo Basto,Calle Álvaro Muñoz 5,28700,Calle Álvaro Muñoz 5 28700 ,40.545965,-3.6279151,2
103888,Hola India (CHICKEN Al horno de piedra),"Calle Azabache, 3",28019,"Calle Azabache, 3 28019 ",40.3921026,-3.7245061,5
108125,Bistoon,"Calle de la Sierra de Atapuerca, 39",28050,"Calle de la Sierra de Atapuerca, 39 28050 ",40.5057655,-3.6673495,3
108349,Green Hill,"Calle de Fernández de los Ríos, 40",28015,"Calle de Fernández de los Ríos, 40 28015 ",40.4351757,-3.7083646,4
108471,Picka Pizza Albufera,Avenida Albufera 91,28038,Avenida Albufera 91 28038 ,40.3944034,-3.6615158,2
108609,Shampan Indian Restaurant,"Calle Antonio Arias, 2",28009,"Calle Antonio Arias, 2 28009 ",40.4177183,-3.6716143,3
108981,La Taberna de Chana - Vicálvaro,Calle de la Dehesa de Vicalvaro 28,28032,Calle de la Dehesa de Vicalvaro 28 28032 ,40.398679,-3.6076287,6
108994,La Taberna de Chana - Moratalaz,Calle de la Fuente Carrantona 53,28030,Calle de la Fuente Carrantona 53 28030 ,40.4099577,-3.6308443,3
110275,Pannus - Alcorcón,Calle Mayor 77,28921,Calle Mayor 77 28921 ,40.3442499,-3.8274707,3
110579,LaMucca - Almagro,Calle de Almagro 3,28010,Calle de Almagro 3 28010 ,40.4284537,-3.6953491,7
111800,Superbestia - Móstoles,Calle de Azorín 4,28935,Calle de Azorín 4 28935 ,40.322271,-3.8774289,3
112344,Churrería Chocolatería Siglo XIX - San Onofre,Calle de San Onofre 25,28701,Calle de San Onofre 25 28701 ,40.5506957,-3.6288651,5
112815,Wok Delicioso,"Calle Cardenal Cisneros, 3",28010,"Calle Cardenal Cisneros, 3 28010 ",40.4296426,-3.7016911,5
112832,Sushiwakka Express - Paseo de la Florida,Paseo de La Florida 29,28008,Paseo de La Florida 29 28008 ,40.4223235,-3.7227825,3
114937,Saona - Las Tablas - Día TEMPORAL,"Paseo Tierra de Melide, Calle Toques",28050,"Paseo Tierra de Melide, Calle Toques 28050 ",40.5091492,-3.6675092,8
115770,El Carbonazo,Calle de Fermín Caballero 6,28034,Calle de Fermín Caballero 6 28034 ,40.487422,-3.6995711,3
116438,Mistura - Plaza del Ángel,Plaza del Ángel 2,28012,Plaza del Ángel 2 28012 ,40.4145132,-3.7026647,2
117136,Anauco - Reina,"calle reina, 25",28004,"calle reina, 25 28004 ",40.420102,-3.6992082,6
119035,Cocina Asiática Chun,"Calle Arganda, 29",28005,"Calle Arganda, 29 28005 ",40.3982498,-3.7046941,3
119946,Munchies Hot Dog,Calle de las Huertas 25,29014,Calle de las Huertas 25 29014 ,40.4137424,-3.6991542,3
119973,Piccolina,Calle de Santiago de Compostela 28,28034,Calle de Santiago de Compostela 28 28034 ,40.4841027,-3.7010942,4
120313,Gran Pizzería y Kebab,Calle San Restituto 2,28039,Calle San Restituto 2 28039 ,40.4644522,-3.7098057,3
120591,Twin Pizza - Las Rozas,"Calle Navarra 6, Las Rozas",28231,"Calle Navarra 6, Las Rozas 28231 ",40.4930685,-3.8766257,5
121069,Bibi e Bibo,"Joaquin Bau, 1",28036,"Joaquin Bau, 1 28036 ",40.4635115,-3.6868908,6
122146,Natural Sushi Bar - Pozuelo,"Calle Guadalupe Muñoz Sampedro, 1 - Pozuelo de Alarcón",28223,"Calle Guadalupe Muñoz Sampedro, 1 - Pozuelo de Alarcón 28223 ",40.39837,-3.78317,5
125267,Asador de pollos Sierra de Molina,Calle Sierra Molina,28053,Calle Sierra Molina 28053 ,40.3881731,-3.6675511,3
127406,Sushimore Móstoles (Kinépolis),Calle Santander 3,28931,Calle Santander 3 28931 ,40.3257595,-3.8628565,2
128260,Sumer Food,Calle Bravo Murillo 17,28015,Calle Bravo Murillo 17 28015 ,40.4353519,-3.7046246,4
128939,Pizza L'Ab,Calle de Ayala 160,28009,Calle de Ayala 160 28009 ,40.4269061,-3.6689044,4
130199,El Turkito Centro,Calle del Dr Cortezo 7,28012,Calle del Dr Cortezo 7 28012 ,40.4132451,-3.7037468,3
131959,Roraima Avenue,Calle de las Infantas 30,28004,Calle de las Infantas 30 28004 ,40.4202752,-3.6987578,3
132331,Madrid Mex,"Calle de Jorge Juan, 100",28009,"Calle de Jorge Juan, 100 28009 ",40.4231702,-3.6732106,2
132842,La Camita Night - Martín Machío,"Calle Martín Machío, 4",28002,"Calle Martín Machío, 4 28002 ",40.4481957,-3.663739,6
139705,Top Burger Towers Buey Premium - Fuenlabrada (Esperando nuevo dueño),"Calle Polvoranca, 6- Fuenlabrada",28945,"Calle Polvoranca, 6- Fuenlabrada 28945 ",40.2867545,-3.7934619,3
140047,Arepa Olé - Rivas Vaciamadrid,Calle Joaquín Sorolla 71,28522,Calle Joaquín Sorolla 71 28522 ,40.3469924,-3.5326807,3
143309,Ginos - C.C. H20,C.C. H20 C/ MARIE CURIE S/N,28521,C.C. H20 C/ MARIE CURIE S/N 28521 ,40.3380755,-3.5250633,7
147723,Vips - Nassica,"Av. Río Guadalquivir, 13",28906,"Av. Río Guadalquivir, 13 28906 ",40.2726713,-3.6974675,3
147883,Juliettas - Hermosilla,"calle hermosilla, 58",28001,"calle hermosilla, 58 28001 ",40.4260602,-3.6807016,3
147901,Restaurante Estrella,"Calle de la Estrella Polar, 18 - Parla",28983,"Calle de la Estrella Polar, 18 - Parla 28983 ",40.229762,-3.752194,2
147987,Vips - CC Tres Cantos,"Av. de los Labradores, 9, 11",28760,"Av. de los Labradores, 9, 11 28760 ",40.5996482,-3.7091738,4
148896,Eccolo Gelato Madrid,Calle de la Cruz 25,28012,Calle de la Cruz 25 28012 ,40.4152889,-3.7020823,4
150788,Poke Ole - Francisco Silvela,"Calle de Francisco Silvela, 71",28028,"Calle de Francisco Silvela, 71 28028 ",40.43558,-3.67611,3
151018,Taberna del Volapié - Alcobendas,"Av. de Bruselas, 21 - 23, 28108 Alcobendas, Madrid",28108,"Av. de Bruselas, 21 - 23, 28108 Alcobendas, Madrid 28108 ",40.530346,-3.6382274,4
154440,Garden Fried Chicken - Madrid,"Calle Esteban Collantes, 31",28017,"Calle Esteban Collantes, 31 28017 ",40.4316483,-3.64088,2
159036,Mama Veggie - Olavide,"Calle Raimundo Lulio, 2",28010,"Calle Raimundo Lulio, 2 28010 ",40.4324159,-3.7003489,4
160685,Sweet Cakes Madrid,"Calle de los Molinos, 22",28039,"Calle de los Molinos, 22 28039 ",40.4580817,-3.702603,5
162466,Starbucks - Nassica,"Avenida Río Guadalquivir, 13, CC Nassica",28906,"Avenida Río Guadalquivir, 13, CC Nassica 28906 ",40.2726003,-3.6975128,4
165815,Loco Polo - Madrid,Fuencarral 40,28004,Fuencarral 40 28004 ,40.4228486,-3.7006475,2
166462,Il Quattro,Paseo Ginebra 26,28022,Paseo Ginebra 26 28022 ,40.4226206,-3.6021932,4
166645,La Tienda Coca Cola - Editions ATR,Calle Andrés Torrejón 17,28014,Calle Andrés Torrejón 17 28014 ,40.4078707,-3.6825089,6
167591,Poke & Greens,Calle Del Meson de Paredes 20,28012,Calle Del Meson de Paredes 20 28012 ,40.4108051,-3.7047761,4
169043,Restaurante Sakai,"Calle Aragón, 8",28002,"Calle Aragón, 8 28002 ",40.4477526,-3.6769919,4
170515,Foster's Hollywood - Megapark,Plaza Comercio 0,28703,Plaza Comercio 0 28703 ,40.5408496,-3.613513,2
172153,Maui Poke - Calle Jaen,"Calle Jaén,3",28935,"Calle Jaén,3 28935 ",40.3271724,-3.8761892,2
172942,Restaurante Las Rosas Cervecería - Av. de Guadalajara,"Av. de Guadalajara, 2",28032,"Av. de Guadalajara, 2 28032 ",40.4183227,-3.6214636,7
176604,Starbucks - Gran Vía 30,"calle gran vía, 30",28013,"calle gran vía, 30 28013 ",40.4202362,-3.70246,5
180709,Papa John's Alcorcon,"Calle Timanfaya, 40",28924,"Calle Timanfaya, 40 28924 ",40.3491406,-3.8096267,3
180716,Papa John's Torrejon,C/Juncal 1,28850,C/Juncal 1 28850 ,40.4607195,-3.4592225,2
183226,Mr Hot Dog Madrid,"Calle de Guzmán el Bueno, 41, Madrid, Spain",28015,"Calle de Guzmán el Bueno, 41, Madrid, Spain 28015 ",40.4336703,-3.7137035,4
183257,Restaurante Yang Guang,"Calle de Vital Aza, 5, 28017 Madrid",28017,"Calle de Vital Aza, 5, 28017 Madrid 28017 ",40.4306823,-3.6454341,5
183855,Restaurante Asiatico Sol,Avenida Reina Sofia 28 Leganés,28919,Avenida Reina Sofia 28 Leganés 28919 ,40.3425197,-3.7465874,5
184789,Ibaritas,"Calle de Maldonado, 7",28006,"Calle de Maldonado, 7 28006 ",40.4340418,-3.6849006,3
185939,Kebab Exito,"Camino Valderribas 55,",28038,"Camino Valderribas 55, 28038 ",40.4002094,-3.6635617,3
187332,La Divina San Andés,"Calle de San Andrés, 11, Madrid, Spain,",28004,"Calle de San Andrés, 11, Madrid, Spain, 28004 ",40.42652,-3.703783,2
187680,Pans & Company - PC Príncipe Pío,"Paseo de la Florida, 2,",28008,"Paseo de la Florida, 2, 28008 ",40.4213154,-3.7193638,5
187937,Royal Kebap,"Calle bravo murillo, 149,",28020,"Calle bravo murillo, 149, 28020 ",40.4509734,-3.7035628,2
188275,Smooy Boadilla del Monte,"Avenida Infante Don Luis 8, Boadilla del Monte",28660,"Avenida Infante Don Luis 8, Boadilla del Monte 28660 ",40.4081889,-3.8957615,4
188771,Burger King - Madrid - Oca,"Calle de la Oca, 32,",28025,"Calle de la Oca, 32, 28025 ",40.3899308,-3.735456,3
188849,Burger King - Madrid - Islazul FS,"Calle del Thaler, 12,",28054,"Calle del Thaler, 12, 28054 ",40.36546,-3.73853,4
188862,Burger King - Tres Cantos - FS,"Calle del Yunque, 6,",28760,"Calle del Yunque, 6, 28760 ",40.6141779,-3.7029654,3
188875,Burger King - Madrid - ITV Vallecas,"Calle de Bruno Abúndez, 37,",28031,"Calle de Bruno Abúndez, 37, 28031 ",40.3822624,-3.6261735,3
189345,Tabaxco,Sagasta 28,28004,Sagasta 28 28004 ,40.4278702,-3.6973771,12
191244,Burger King - Madrid Avda. los Poblados,"Calle Hilario Herranz Establos, 6,",28054,"Calle Hilario Herranz Establos, 6, 28054 ",40.3726097,-3.7305637,3
193459,Burger King - Torrejon de Ardoz - Av Constitucion,"Av. de la Constitución, 100,",28850,"Av. de la Constitución, 100, 28850 ",40.4569749,-3.4709521,3
193667,Deliriuos pizza,"calle virgen de la alegria 21 local 5,",28027,"calle virgen de la alegria 21 local 5, 28027 ",40.434301,-3.6554327,4
193675,Burger King - Madrid - Villaverde Supeco,"Calle de Eduardo Barreiros, 114,",28041,"Calle de Eduardo Barreiros, 114, 28041 ",40.3562059,-3.7043771,4
194420,Burger King - Colmenar Viejo - Tomillo,"Calle Tomillo, 7,",28770,"Calle Tomillo, 7, 28770 ",40.65716,-3.75935,3
194473,Burger King - Coslada - San Pablos,"Av. de San Pablo, 36,",28820,"Av. de San Pablo, 36, 28820 ",40.4331024,-3.533567,5
194559,Burger King - Torrejon - Shell,"Av. de la Constitución, 262,",28850,"Av. de la Constitución, 262, 28850 ",40.4656546,-3.4390904,2
195256,Restaurante D'Ena,"Calle Ciempozuelos, 1, Getafe, Madrid,",28901,"Calle Ciempozuelos, 1, Getafe, Madrid, 28901 ",40.30442,-3.73423,4
196545,Finca Lucero,"Calle Alar del Rey, 12, Madrid, Spain,",28042,"Calle Alar del Rey, 12, Madrid, Spain, 28042 ",40.4706591,-3.5828679,3
198581,Cañas y Tapas- La vaguada,"C.C. La Vaguada, Av. de Monforte de Lemos, 30,,",28029,"C.C. La Vaguada, Av. de Monforte de Lemos, 30,, 28029 ",40.4800101,-3.7074566,6
