name,priceRange,rating,reviewCount,postCode,Latitude,Longitude_x,value
el chic time,,4.0,22,28005.0,40.4129597,-3.7133862,88.0
Viva Sushi,,4.5,6,28043.0,40.4694866,-3.6436802000000004,27.0
Bar Asturias,$$ - $$$,3.5,59,28043.0,40.4642526,-3.6480821000000003,206.5
Bocata's Old Bar,$,4.5,7,28010.0,40.4298753,-3.7000065,31.5
Los 60 Gastro Bar,$$ - $$$,3.5,41,28011.0,40.4141129,-3.725623,143.5
Washoku,$$ - $$$,4.0,20,28015.0,40.43410120000001,-3.7082834000000005,80.0
Rustika Cafe,$$ - $$$,4.0,89,28015.0,40.4262733,-3.7107314,356.0
Pagasarri Restaurante,$$ - $$$,4.5,11,28004.0,40.4212972,-3.7028997,49.5
Cafeteria Dos Passos,$,4.0,16,28015.0,40.42416420000001,-3.7073097,64.0
Llega Y Pon,,5.0,4,28005.0,40.4126411,-3.7095877,20.0
El Japo Carranza,$$ - $$$,4.5,5,28004.0,40.429373999999996,-3.7032568999999995,22.5
Casa Don Quijote,$$$$,3.5,21,28012.0,40.4152881,-3.7042821000000004,73.5
Arribi Obrador de la Mar,,4.5,5,28018.0,40.38126,-3.6603,22.5
El Gato Canalla,,5.0,3,28015.0,40.4246952,-3.7072411,15.0
Don Galo,$,4.5,7,28004.0,40.4269268,-3.6988689,31.5
Aureo Gastro Club,,5.0,3,28010.0,40.431644299999995,-3.6956007000000004,15.0
The Bakery,,4.0,6,28014.0,40.407267299999994,-3.688354,24.0
Juancho's BBQ (gabriel Lobo),,5.0,3,28002.0,40.4440801,-3.6792655,15.0
No Mames Cantina,$$ - $$$,3.5,77,28001.0,40.4290304,-3.684728,269.5
Boxer Parrilla,$$ - $$$,4.0,26,28031.0,40.37912,-3.6055699999999997,104.0
Taberna Alegrias,$$$$,4.0,9,28009.0,40.419936,-3.6790946000000004,36.0
Restaurante Atocha 107,$$$$,5.0,3,28012.0,40.4106042,-3.6953016000000005,15.0
La Zahurda,$$ - $$$,4.0,8,28001.0,40.427498299999996,-3.6824574,32.0
Cafeteria Norba,,4.5,5,28007.0,40.4120896,-3.6641856,22.5
Shen Zhou,,4.5,8,28039.0,40.4525674,-3.7105713,36.0
Meigadas,$$ - $$$,3.5,52,28003.0,40.445607700000004,-3.7036057999999996,182.0
La Habana Vieja,$$ - $$$,4.0,11,28008.0,40.4291847,-3.7215746,44.0
Godello - Mirasierra Suites Hotel,$$$$,4.0,14,28034.0,40.486518,-3.7034434000000003,56.0
L'isola Bella,$,4.0,13,28004.0,40.424308200000006,-3.7022235,52.0
Randall Coffee,,5.0,4,28015.0,40.43410120000001,-3.7082834000000005,20.0
La Sal Del Mentidero,$$ - $$$,3.0,195,28050.0,40.5169779,-3.6669782,585.0
TANGO Pizza & Grill,,4.5,5,28011.0,40.4240216,-3.7177695,22.5
CCS Burger,$$ - $$$,4.0,8,28027.0,40.447638,-3.6445532999999997,32.0
Giangrossi,,4.5,8,28020.0,40.4512792,-3.6926706,36.0
Los Pinchitos,$,3.5,53,28014.0,40.4175826,-3.6978887,185.5
V Club Feat Arola,$$ - $$$,4.0,12,28037.0,40.4369054,-3.6366805,48.0
Restaurante Mayrit,$$ - $$$,4.0,9,28033.0,40.4748404,-3.6340687000000007,36.0
La Galeria Cafe,$$ - $$$,4.0,7,28054.0,38.9495182,-76.8356838,28.0
Cuco's,$$ - $$$,3.5,56,28043.0,40.447563200000005,-3.6561056000000005,196.0
Bar Tio Teo,,4.5,7,28019.0,40.394751299999996,-3.709818,31.5
Porto Marine,$,3.5,22,28012.0,40.407397499999995,-3.7002631,77.0
Alter Cafe Madrid,$$ - $$$,5.0,3,28012.0,40.411489200000005,-3.7077489000000003,15.0
Qrico,$$ - $$$,4.0,9,28014.0,40.4159796,-3.6921287000000005,36.0
Cafeteria Lima,$,4.5,8,28016.0,40.452267,-3.6740746,36.0
Dona Lambra,$$ - $$$,4.0,18,28045.0,40.3924321,-3.6791237,72.0
Restaurante El pescador,$$ - $$$,3.0,213,28050.0,40.5102899,-3.6677511,639.0
Mas que pintxos,$$ - $$$,3.5,75,28036.0,40.4568711,-3.6876412000000003,262.5
Capricho Espanol,$$ - $$$,3.5,16,28049.0,40.504236299999995,-3.7021612999999998,56.0
Taberna Taurina Don Carmelo,$,4.0,17,28006.0,40.433604200000005,-3.6746241000000004,68.0
Aji & Sillao,,5.0,3,28027.0,40.435916999999996,-3.6452497000000004,15.0
GO! Sushing Las Rosas,$$ - $$$,4.5,7,28022.0,40.424316499999996,-3.6073562999999993,31.5
Ichiban,$$ - $$$,3.0,205,28036.0,40.4585319,-3.6847442999999998,615.0
Restaurante Rast,$$ - $$$,3.5,78,28036.0,40.4632255,-3.6882550000000003,273.0
Levadura Madre,,4.5,5,28015.0,40.4312027,-3.7145010999999997,22.5
El Sabroso,$,3.5,20,28004.0,40.421482700000006,-3.700363,70.0
Tribeca Restaurant,$$ - $$$,4.0,11,28020.0,40.4013402,-3.6871650999999996,44.0
La Lluna,$$ - $$$,5.0,3,28004.0,40.4241189,-3.6966571000000004,15.0
Bar Hermanos Jimenez,$,5.0,3,28045.0,40.395882,-3.6998572999999997,15.0
a Todo Mejico,$$ - $$$,3.5,67,28015.0,40.4249196,-3.7097540999999996,234.5
Sabores Patagonicos,$,3.5,31,28011.0,40.4135454,-3.7245489000000003,108.5
Cerveceria Asador El Trillo,$$ - $$$,3.5,229,28042.0,40.470614399999995,-3.5808197999999996,801.5
Taperia Mayor,$,3.5,137,28013.0,40.4154398,-3.7113642,479.5
Enrique Tomas,$$ - $$$,4.0,11,28005.0,40.4146511,-3.7079824999999995,44.0
Bar restaurante los toledanos,$$ - $$$,3.5,61,28044.0,40.3810946,-3.7828797,213.5
La Terracita,$$ - $$$,3.5,53,28026.0,40.377976399999994,-3.7134602,185.5
Amor al Plato Restaurant,$$ - $$$,3.5,34,28029.0,40.46652589999999,-3.7022779999999997,119.0
La Antigua Vaqueria,$$ - $$$,4.0,18,28003.0,40.4396091,-3.6975315,72.0
Bellanca,$$ - $$$,4.0,15,28010.0,40.436507899999995,-3.6922699,60.0
Helados Italianos Napoli,,4.0,9,28007.0,40.4046594,-3.681423,36.0
Cerveceria Burgos,,5.0,9,28025.0,40.37889439999999,-3.7475777000000003,45.0
Restaurante Cruz De Mayo,$$ - $$$,3.5,44,28003.0,40.439393700000004,-3.7004566,154.0
Bar Camilo,$,4.0,17,28015.0,40.426783,-3.7088502999999995,68.0
Restaurante a Coruna,$,3.5,124,28013.0,40.419724200000005,-3.7089504,434.0
El gallito del corral,$,4.0,7,28031.0,40.3798206,-3.6049626000000004,28.0
A 2 Velas,$$ - $$$,3.0,143,28004.0,40.4258315,-3.7028065000000003,429.0
Mediterraneo,$$ - $$$,3.5,35,28007.0,40.4066052,-3.6716330000000004,122.5
Chapela Tienda&Cafe,$$ - $$$,4.5,7,28045.0,40.3933675,-3.6945818,31.5
Asiana Indian Restaurant,,4.0,10,28014.0,40.416315999999995,-3.6955609,40.0
La Terraza del Wellington,,5.0,4,28001.0,40.4222071,-3.6841942000000003,20.0
Teppanyaki Sushi -bar,$$ - $$$,4.5,8,28006.0,40.4326514,-3.6752611000000006,36.0
The Handyman Tavern,$$ - $$$,3.5,27,28043.0,40.4650971,-3.6384316,94.5
Restaurante Aylagas,,4.0,11,28006.0,40.435669700000005,-3.6805486000000003,44.0
Restaurante Ugarit,$,4.0,16,28013.0,40.4200814,-3.7073948,64.0
La Esquina del Cafe,$,3.5,29,28014.0,40.4130008,-3.6956870000000004,101.5
Bar Restaurante Casa Norika,$$ - $$$,4.5,6,28023.0,40.458669799999996,-3.7822292,27.0
El Tranvia,,4.5,6,28039.0,40.4555494,-3.7055364,27.0
Bodeguita donde siempre,,4.5,4,28007.0,40.4054201,-3.6749699999999996,18.0
La Buga del Lobo,$$ - $$$,3.0,187,28012.0,40.4084188,-3.6991301,561.0
Fang,$$ - $$$,3.5,41,28045.0,40.393193700000005,-3.6943362,143.5
Restaurante Metropolitan Abascal,$$ - $$$,4.0,17,28003.0,40.4380095,-3.693803,68.0
Fun Falafel,$$ - $$$,3.5,18,28013.0,40.4200933,-3.7069036,63.0
Restaurant Nice,$,4.5,10,28001.0,40.429157200000006,-3.6801116,45.0
La Alacena de Victor Montes,,4.0,10,28004.0,40.4220799,-3.6976883000000003,40.0
La Panoteca,$,4.0,12,28020.0,40.451922100000004,-3.6928322999999996,48.0
Casa arturo,$$ - $$$,3.5,22,28037.0,40.42582720000001,-3.6273531,77.0
Cerveceria Conde,,4.5,5,28045.0,40.3989883,-3.685439,22.5
Oriental World,$$ - $$$,4.0,9,28003.0,40.4419692,-3.7141199,36.0
The var,$$ - $$$,3.5,27,28016.0,40.455343799999994,-3.6767336999999998,94.5
Quintana 22,$,5.0,5,28008.0,40.4277232,-3.7181521,25.0
La Cuchara Restaurante Asador,$$ - $$$,4.0,9,28026.0,40.3853843,-3.7057866,36.0
ALGO+,$$ - $$$,4.5,6,28015.0,40.42567879999999,-3.7075582000000002,27.0
El Gran Cairo,$$ - $$$,3.5,16,28014.0,40.4124289,-3.6965983000000002,56.0
El Fogon de Alfonso,,4.5,15,28013.0,40.4154398,-3.7113642,67.5
Libreria Cafeteria La Lumbre,,5.0,3,28007.0,40.4028304,-3.6752754999999997,15.0
Mexunxes,$$ - $$$,4.0,7,28029.0,40.4740251,-3.7055288999999996,28.0
Singular Urban Food,$$ - $$$,4.0,11,28016.0,40.457805,-3.6769300000000005,44.0
Fenix Restaurante,$$ - $$$,4.0,18,28034.0,40.49081210000001,-3.6916727999999996,72.0
La Familia,,4.5,9,28015.0,40.434891,-3.7062351000000002,40.5
La Armonia,,4.5,6,,40.4358851,-3.6855067999999997,27.0
Cachuelo,,5.0,3,28015.0,40.43410120000001,-3.7082834000000005,15.0
Penacruz,$,3.5,20,28004.0,40.4268479,-3.7013149,70.0
Taberna La Mona,$,4.5,7,28027.0,40.4349255,-3.6565152999999997,31.5
Casa Venancio,,5.0,4,28020.0,40.454601700000005,-3.7004894,20.0
Shorthon Grill,$$ - $$$,4.0,8,28020.0,40.4607488,-3.6980425,32.0
Arroceria Restaurante Avergar,$$ - $$$,4.0,14,28020.0,40.4472441,-3.7030786,56.0
"Restaurante Gallego ""As Meigas""",$$ - $$$,3.5,18,28024.0,40.3984846,-3.7625912000000006,63.0
Lagarejo Bar,$$ - $$$,4.0,11,28036.0,40.4623225,-3.6865152,44.0
Cafeteria Hermanos Villar,$,4.0,10,28027.0,40.43737479999999,-3.6506407,40.0
Cafe Late,$$ - $$$,4.5,5,28020.0,40.4653407,-3.6930411,22.5
MARIANA Cafe Bar & After Work,$,3.5,32,28045.0,40.397898600000005,-3.6859813999999997,112.0
Bar Luna,$,4.5,5,28051.0,40.3626516,-3.5922201,22.5
El Sol,$$ - $$$,4.0,14,28013.0,40.4190894,-3.7016275000000003,56.0
Cafe Vintage,,4.5,7,28025.0,40.382816299999995,-3.7476555,31.5
Retahila,$$ - $$$,3.5,17,,40.5041279,-3.7084106,59.5
Hermanas Arce,$$ - $$$,4.5,4,28004.0,40.422984,-3.6936233,18.0
Attrezzo Gastrobar,$$ - $$$,4.0,15,28009.0,40.4233685,-3.6739608,60.0
Hakuna Matata,$,3.5,41,28004.0,40.4208368,-3.7042486000000006,143.5
El Apartamento del No 5,$$ - $$$,4.0,44,28023.0,40.4241369,-3.7135053,176.0
Farah Bagdad  Restaurante,$$ - $$$,4.0,19,28027.0,40.435694299999994,-3.656139,76.0
La Realidad,$$ - $$$,3.5,67,28004.0,40.4235109,-3.7026311,234.5
Africa Fusion Restaurante,$,3.5,34,28012.0,40.40827120000001,-3.6987734,119.0
Restaurante PicaPau Bar,$$ - $$$,5.0,4,28016.0,40.4531155,-3.6746637000000004,20.0
Cutxi,$,3.5,34,28004.0,40.4211359,-3.7021346,119.0
Snacks & Bread,$$ - $$$,5.0,3,28015.0,40.431554,-3.7135656999999997,15.0
Restaurante Iberia,$,3.5,57,28015.0,40.429873,-3.7053038000000003,199.5
Cantina Singular,$$ - $$$,5.0,3,28004.0,40.4284466,-3.7037288999999998,15.0
Tapa Espanola,$$ - $$$,4.0,11,28004.0,40.4220799,-3.6976883000000003,44.0
Harvest Company of Natural Goods,$$ - $$$,3.5,32,28046.0,40.433239799999996,-3.6876127999999997,112.0
Villa Del Narcea Platos Preparados,$,4.0,6,28015.0,40.4339729,-3.7061112,24.0
El Kuru,$$ - $$$,4.0,32,28013.0,40.4194196,-3.6989446000000004,128.0
La Loca Juana,$$ - $$$,4.5,20,28010.0,40.429615000000005,-3.701611,90.0
Restaurante Cota,,4.5,6,28018.0,40.380256200000005,-3.6523429,27.0
La Taberna Chica,$$ - $$$,3.5,44,28005.0,40.412566299999995,-3.7106477,154.0
Garum,$,4.0,23,28006.0,40.435392799999995,-3.6765147000000002,92.0
Yoi Sushi,$$ - $$$,4.0,13,28006.0,40.4278951,-3.6739623999999997,52.0
meson restaurante casa goyo,,4.5,6,28008.0,40.422727200000004,-3.7116290999999997,27.0
La Voltereta de Ponzano,$$ - $$$,3.5,26,28003.0,40.4458969,-3.6987147000000005,91.0
Pizzeria Mamma Teresa,$$ - $$$,3.5,28,28007.0,40.3966709,-3.6718667999999997,98.0
Bar Justo,$,4.5,4,28041.0,40.3713891,-3.6883729,18.0
Bar Luzon,$,4.0,15,28002.0,40.448839899999996,-3.6770199999999997,60.0
La Panoya,,4.0,5,28013.0,40.41671029999999,-3.7075572999999995,20.0
Green Tavern,$,3.5,39,28037.0,40.4392616,-3.6193703999999998,136.5
Papizza Gran Via 26,$,3.5,23,28013.0,40.42019620000001,-3.7013595,80.5
Restaurante Piche,$,4.5,4,28042.0,40.4497366,-3.5530262,18.0
El Figon,$$$$,4.0,12,28260.0,40.4533356,-3.689517,48.0
Txamizo,,3.5,13,28034.0,40.486604,-3.6892175000000003,45.5
El Vagon de La Maquina Goya,$$ - $$$,3.5,50,28001.0,40.425184,-3.676775,175.0
Agrado Bistro,$$ - $$$,5.0,4,28043.0,40.4686318,-3.6523795,20.0
Bar Cerveceria Blanco Y Negro,$,5.0,4,28011.0,40.410892700000005,-3.7297642,20.0
Restaurante Los Galeones,,5.0,3,28042.0,40.4500732,-3.5721763999999996,15.0
En Ca' Amalia,$$ - $$$,4.0,12,28005.0,40.4122395,-3.7093502,48.0
La Gasseta,$$ - $$$,4.0,21,28006.0,40.429829299999994,-3.677656,84.0
El Placer del Bierzo,$$ - $$$,3.5,17,28037.0,40.4377908,-3.6315882000000004,59.5
Oh My Club,$$ - $$$,3.5,35,28020.0,40.462761,-3.6929550000000004,122.5
IKEA,$,3.5,10,28001.0,40.4253693,-3.6823504000000002,35.0
Restaurante La Perla Boliviana I - II,$,3.5,28,28026.0,40.3868372,-3.7006824000000003,98.0
Restaurante Eden,,4.5,7,28026.0,40.3839024,-3.7112123999999995,31.5
Crusto Hortaleza,$$ - $$$,4.5,4,28004.0,40.423496,-3.6986241,18.0
El Centinela de Quevedo,$,4.0,21,28015.0,40.4343027,-3.7107101000000005,84.0
Cerveceria Bravas,$,3.5,17,28015.0,40.433253,-3.7161817000000004,59.5
Bar El 89,$$ - $$$,3.5,25,28003.0,40.4448341,-3.6991065,87.5
Bar Supremo,$$ - $$$,5.0,3,28020.0,40.4504764,-3.7016129999999996,15.0
Bar La Alternativa,$$ - $$$,4.0,12,28047.0,40.386866299999994,-3.7459886,48.0
80 Restaurant,$$ - $$$,4.0,31,28012.0,40.4124737,-3.7003581,124.0
Restaurante La Piragua,$$ - $$$,3.5,44,28019.0,40.3974273,-3.7169152999999997,154.0
Los Mesegares,,4.5,7,28047.0,40.3867585,-3.7456315000000004,31.5
Papizza Fuencarral,$,3.5,51,28010.0,40.4265778,-3.7011955999999997,178.5
El Colofon,$$ - $$$,5.0,9,28028.0,40.427008799999996,-3.6626012,45.0
Amici Di Napoli,$$ - $$$,4.0,12,28003.0,40.444387799999994,-3.6958867,48.0
Cerveceria Pittu,$$ - $$$,3.5,118,28001.0,40.424082299999995,-3.6866067000000005,413.0
La Cuna,$,4.0,8,28211.0,40.539677000000005,-4.1249335,32.0
Cafeteria restaurante virgo,$$ - $$$,5.0,4,28019.0,40.3858658,-3.7207122000000004,20.0
El Cocedero SL.,$$ - $$$,4.0,9,28010.0,40.43595620000001,-3.6962805,36.0
Lia Madrid Cocktail Boutique,,5.0,3,28036.0,40.458243200000005,-3.6827267999999997,15.0
Duelos y Quebrantos,$$ - $$$,5.0,3,28021.0,40.3361625,-3.7109083,15.0
Arroces LLopis,$$ - $$$,5.0,3,28034.0,40.490882899999995,-3.701711,15.0
las Canteras,$,4.0,10,28032.0,40.4020739,-3.6043341,40.0
Cafeteria El encuentro,,4.0,9,28012.0,40.4038119,-3.699778,36.0
La Fontana Cafe,,3.5,14,28042.0,40.4635064,-3.5923601,49.0
Delicatessen madrid,,5.0,4,,40.4125294,-3.7090106,20.0
Martin Cerveceria,,4.0,6,28008.0,40.4266344,-3.7141839999999995,24.0
Santa Brasa,,4.0,11,28029.0,40.4761143,-3.707877,44.0
Cafeteria Campamento,$,4.0,7,28024.0,40.3958907,-3.7684354,28.0
Bocadilleria Panes,$,4.0,9,28005.0,40.402596100000004,-3.7132338,36.0
La Fragua del Pinar,$$ - $$$,3.5,44,28033.0,40.4824925,-3.6706515,154.0
Mexita,$$ - $$$,4.0,8,28010.0,40.4362611,-3.6977027999999996,32.0
La latita presumida,$$ - $$$,5.0,4,28009.0,40.419273,-3.6765258999999997,20.0
Restaurante Mums Madrid,,4.0,7,28010.0,40.4375852,-3.6925548999999998,28.0
Swing,,4.0,9,28034.0,40.492577600000004,-3.6892977999999994,36.0
Pasteleria Hungara,$$ - $$$,4.0,26,28006.0,40.4314049,-3.6779087999999995,104.0
Cafeteria Le Petit Madrid,$,4.0,9,28046.0,40.47357120000001,-3.6878699,36.0
Florida,$$ - $$$,3.5,47,28008.0,40.4234087,-3.7234519,164.5
Dellicare Bio,$$ - $$$,4.5,7,28004.0,40.4242758,-3.6975114000000002,31.5
Porta Latina,$$ - $$$,3.5,14,28017.0,40.4221393,-3.6563303999999994,49.0
Sagredo,$,3.5,17,28007.0,40.4069773,-3.6759285000000004,59.5
Hong Kong City,$,3.5,18,28015.0,40.4312599,-3.7158601000000004,63.0
Costello Rio,$$ - $$$,3.0,359,28045.0,40.3939213,-3.6977796,1077.0
Taberna del Volapie Torredolones,$$ - $$$,4.0,7,28054.0,40.575872,-3.9285477999999996,28.0
Vinoteca Espana En Cepa,,5.0,3,28005.0,40.410253600000004,-3.7070981,15.0
Md75,,5.0,4,28006.0,40.4335178,-3.6742769999999996,20.0
Bar Cafeteria La Suerte,$$ - $$$,4.0,11,28051.0,40.363575899999994,-3.603436,44.0
Liber Arte Cantina Cultural,$$ - $$$,4.0,22,28012.0,40.4103481,-3.7010308,88.0
Pasta Pesto,$,3.5,43,28015.0,40.45,-3.6511111000000005,150.5
La Via 22,$,4.5,7,28036.0,40.47368170000001,-3.683175,31.5
Cerveceria Seny,$$ - $$$,3.5,34,28009.0,40.427415,-3.669777,119.0
La Madrina,$,4.0,6,28021.0,40.3443473,-3.7134755,24.0
Peruvian Kitchen Restaurante,$$ - $$$,4.0,17,28013.0,40.419695700000005,-3.7092561,68.0
Officina 22,$$ - $$$,4.5,3,28005.0,40.4093299,-3.7103851999999997,13.5
Tie Break,$$ - $$$,3.5,46,28035.0,40.47617,-3.7181881000000003,161.0
Asador de Milfe,$$ - $$$,4.0,8,28030.0,40.4036086,-3.6502439,32.0
Pescador Montecarmelo,$$ - $$$,3.5,18,28049.0,40.503335799999995,-3.7072127999999998,63.0
El Muro,$$ - $$$,4.0,17,28019.0,40.3917698,-3.7103928999999995,68.0
Lavanda Restaurante Y Cafeteria,$$ - $$$,5.0,3,28003.0,40.44656,-3.701993,15.0
Taberna La Taba,,4.0,5,28005.0,40.4125204,-3.7089323,20.0
La Tajada,$$ - $$$,3.5,29,28016.0,40.4559248,-3.6806664,101.5
El Angel,,5.0,4,28029.0,40.4777303,-3.7097102999999994,20.0
Zuladna,$$ - $$$,4.0,14,28020.0,40.4518468,-3.6964391000000005,56.0
La Cuchara de Tetuan,$$ - $$$,4.5,5,28039.0,40.460069299999994,-3.7002068,22.5
Tolezamar,$,4.0,6,28009.0,40.417851399999996,-3.6711812000000004,24.0
La nueva Batea,$$ - $$$,4.0,13,28013.0,40.4163226,-3.7076572999999997,52.0
Taberna El Buo Valdemoro,$,4.0,7,28028.0,40.1927632,-3.6840741,28.0
El Bombo,$$ - $$$,4.0,14,,40.4366626,-3.7133467000000002,56.0
Bar Bahia,$,5.0,4,28029.0,40.47726,-3.7029400000000003,20.0
Candela Deli,$,5.0,3,28013.0,40.417105600000006,-3.7065076,15.0
Reblochon,$$ - $$$,3.5,26,28049.0,40.5039662,-3.7090894,91.0
Pinchos y Tapas Valy,$$ - $$$,4.5,5,28027.0,40.434360999999996,-3.6587272000000004,22.5
Ni subo ni bajo,$$ - $$$,3.0,93,28010.0,40.4368519,-3.6981038,279.0
GECKO food Drinks,$$ - $$$,4.0,25,28023.0,40.4628595,-3.8030135,100.0
Restaulandia,$$ - $$$,3.5,24,28034.0,40.4882244,-3.6886986000000004,84.0
Black and Gold Irish Tavern,$$ - $$$,3.5,44,28037.0,40.4366,-3.62036,154.0
Beef Company,$$ - $$$,4.0,15,28009.0,40.4223789,-3.6775464,60.0
TETE'S Cafe and Bakery,,5.0,3,28029.0,40.476481799999995,-3.6993921000000003,15.0
Memphis Cocktail Bar,,4.5,5,28028.0,40.436399,-3.664717,22.5
Pasteleria Salamat,,4.0,6,28012.0,40.408015500000005,-3.7023056000000003,24.0
La Cueva del Almendro,$$ - $$$,4.0,10,28005.0,40.4124443,-3.7101585,40.0
Igo Waffle Fuencarral,$,4.0,6,28004.0,40.429207399999996,-3.7043559,24.0
Cafe Dhaka,$$ - $$$,4.0,10,28012.0,40.4103622,-3.7024448,40.0
Blue Lounge by Melia,,4.0,8,28006.0,40.4358851,-3.6855067999999997,32.0
Magasand Chueca,,4.0,5,28004.0,40.420353999999996,-3.7011024,20.0
El Pontifical,$$ - $$$,4.5,7,28002.0,40.5025593,-3.2580591,31.5
Taberna La Ola,$$ - $$$,3.5,30,28033.0,40.4817855,-3.6718707000000004,105.0
Restaurante Asador Avileno,,4.5,10,28020.0,40.4512051,-3.70166,45.0
Terraza del Corte Ingles,,4.5,4,28013.0,40.4175225,-3.7034154999999997,18.0
Los Calamares,$,3.5,28,28028.0,40.434364,-3.6738515,98.0
Temple Beer,,5.0,4,28015.0,40.4361484,-3.7048725,20.0
Fastweek,$$ - $$$,5.0,7,28037.0,40.4409141,-3.6270119,35.0
Oh Mandril,$,3.5,49,28010.0,40.435760200000004,-3.7025433,171.5
Straperlo,,4.5,3,28049.0,40.5080501,-3.6944897000000005,13.5
Via Appia,$$$$,3.5,32,28013.0,40.417557099999996,-3.7104127,112.0
Mantequeria Alemana,,5.0,3,28006.0,40.4308241,-3.671668,15.0
Casa Felipe,$$ - $$$,4.0,20,28034.0,40.49688,-3.68727,80.0
Restaurante El Gallego,$$ - $$$,3.5,151,28005.0,40.4144232,-3.7080975,528.5
La Reina del Quinche,$,4.0,5,28020.0,40.4615472,-3.6972888999999998,20.0
Izana,$,4.0,9,28001.0,40.4283753,-3.6765654999999997,36.0
Restaurante Dava,,4.0,5,28010.0,40.4342847,-3.6933290999999997,20.0
La barca,$,3.5,34,28033.0,40.475193,-3.6391577000000006,119.0
Friends y Food,$,3.5,13,28025.0,40.389157,-3.7373434999999997,45.5
Andurina,,3.5,12,28039.0,40.455736,-3.7040498,42.0
La Taberna del Sumiller,,4.0,5,28016.0,40.45651420000001,-3.6721084000000004,20.0
Asador El Pinar,$$ - $$$,4.0,10,28047.0,40.401191600000004,-3.7518714,40.0
FanFan,$$ - $$$,3.5,59,28036.0,40.448807099999996,-3.6903144999999995,206.5
Cafeteria Pando,$,3.5,84,28012.0,40.40720379999999,-3.6940190000000004,294.0
Coolumbus Cerveceria & Tapas,,4.5,4,,40.4161518,-3.708217,18.0
Sabor Brasil,,4.5,7,28003.0,40.4473899,-3.6968504,31.5
Chaiz Bar Madrid,,4.5,5,,40.382466799999996,-3.7409642999999995,22.5
El Chiringuito de Camilo,$,4.5,5,28006.0,40.4357841,-3.6810824,22.5
The Place,$,4.5,5,28004.0,40.4273218,-3.7043854,22.5
The Chapel by Sinsombrero,$$$$,3.5,12,28046.0,40.4272501,-3.6893674,42.0
B & O Deli,,5.0,4,28040.0,40.447287700000004,-3.7147542999999996,20.0
Mar de la Reina,$$ - $$$,4.0,10,,40.4189435,-3.6968419000000003,40.0
Montes de Asturias,,4.0,7,28018.0,40.3870764,-3.6646754999999995,28.0
Casa Aparicio,,4.0,10,28001.0,40.423865,-3.6788442000000003,40.0
cafeteria Granier,,4.0,8,28037.0,40.4384516,-3.6354575,32.0
Ella Sky Bar Madrid,$$ - $$$,4.0,5,28013.0,40.42043889999999,-3.705227,20.0
Restaurante Vinoteca Camarinas,$$ - $$$,3.5,16,28020.0,40.45323,-3.69754,56.0
El jardin del azoguejo,,4.0,7,28030.0,40.4103547,-3.6602266,28.0
Bun Golden Coffee,$,5.0,3,28039.0,40.4054649,-3.6786165,15.0
Restaurante Poli,,5.0,3,28029.0,40.4705554,-3.6921784,15.0
O'Rey,$,4.5,6,28039.0,40.460999900000004,-3.6992521000000003,27.0
Cerveceria Lorena,$,3.5,66,28005.0,40.4114287,-3.7090101000000004,231.0
Despecho Con Amor,$$ - $$$,3.5,14,28003.0,40.439703200000004,-3.6984209000000003,49.0
Restaurante Juka II,,4.0,12,28037.0,40.4367409,-3.6305870000000002,48.0
Chino Dragon Inn,,3.5,13,28022.0,40.4361829,-3.6114751000000003,45.5
Akela Bar,$,4.0,6,28042.0,40.4572855,-3.5872212,24.0
Restaurante Atrapallada,$$ - $$$,3.0,450,28005.0,40.4043083,-3.7058598,1350.0
Aromas de la Dehesa,$$ - $$$,3.5,36,28001.0,40.424060100000005,-3.6777732000000003,126.0
Restaurante El Socio,,5.0,3,28025.0,40.3840651,-3.7265935,15.0
Madrid Rio Puente Andorra,$$ - $$$,3.5,42,28011.0,40.40742879999999,-3.7229044,147.0
Tapas 44,$$ - $$$,3.5,110,28008.0,40.4272424,-3.7140421999999997,385.0
Casa Coronel,$$ - $$$,3.5,105,28044.0,40.387566799999995,-3.7660013999999995,367.5
Goicolea Golf,$$ - $$$,4.0,9,28055.0,40.506701899999996,-3.6265016000000005,36.0
El Rey de los Tallarines,$$ - $$$,3.5,37,28010.0,40.4314814,-3.7021375,129.5
Kunfu,$,3.5,18,28046.0,40.4676187,-3.6895198,63.0
El Local Gastronomico,,4.5,4,28005.0,40.411711100000005,-3.7145897000000003,18.0
Az Cafe,,4.5,4,28014.0,40.417178899999996,-3.6898796999999997,18.0
Oliva,$$ - $$$,3.5,35,28040.0,40.4408354,-3.7176885000000004,122.5
El Mural de La Virgen,$$ - $$$,4.0,5,28010.0,40.430638,-3.7019013,20.0
La Taberna de Jano,$,5.0,9,28028.0,40.4352144,-3.6746364999999996,45.0
El Basha,$,4.0,68,28012.0,40.413127,-3.6997487999999996,272.0
El Foro,$$ - $$$,5.0,3,28004.0,40.4269268,-3.6988689,15.0
El Abuelo,,4.0,6,28016.0,40.4628381,-3.6717517999999996,24.0
"Cafeteria Viena Capellanes, interior de Edificio ABC Serrano",,4.0,12,28046.0,40.4323844,-3.6871237999999997,48.0
Nostrum,,4.5,6,,40.4663242,-3.6889540999999997,27.0
El Rincon de Rovier,$$ - $$$,4.5,4,28005.0,40.40291129999999,-3.7031351000000003,18.0
Los Chicos,$,3.5,54,28015.0,40.4331508,-3.7134335,189.0
Delitaca,$,3.5,22,,40.4220799,-3.6976883000000003,77.0
